item_id,filename,image_path,classification
item_0011,green.jpg,fitcheck-dataset/men-shirts/green.jpg,"{'specific_type': 'button-down shirt', 'category': 'shirt', 'color_primary': 'light green', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['office', 'casual', 'daily_wear'], 'weather': ['summer', 'all_season'], 'formality': 'semi_formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'regular'}"
item_0012,mustard.jpg,fitcheck-dataset/men-shirts/mustard.jpg,"{'specific_type': 'mustard-colored button-down shirt', 'category': 'shirt', 'color_primary': 'mustard', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['casual', 'office', 'daily_wear'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'regular'}"
item_0013,grey.jpg,fitcheck-dataset/men-shirts/grey.jpg,"{'specific_type': 'button-down shirt', 'category': 'shirt', 'color_primary': 'light grey', 'color_secondary': [], 'pattern': 'plain', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['office', 'daily_wear', 'formal'], 'weather': ['all_season'], 'formality': 'formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'regular'}"
item_0014,black.jpg,fitcheck-dataset/men-shirts/black.jpg,"{'specific_type': 'black button-down shirt', 'category': 'shirt', 'color_primary': 'black', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['office', 'casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'regular'}"
item_0015,navy-blue.jpg,fitcheck-dataset/men-shirts/navy-blue.jpg,"{'specific_type': 'button-down shirt', 'category': 'shirt', 'color_primary': 'navy blue', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['office', 'casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'regular'}"
item_0016,pink.jpg,fitcheck-dataset/men-shirts/pink.jpg,"{'specific_type': 'button-down shirt', 'category': 'shirt', 'color_primary': 'light pink', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['office', 'casual', 'daily_wear'], 'weather': ['summer', 'all_season'], 'formality': 'semi_formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'regular'}"
item_0017,white-lehenga-skirt.jpg,fitcheck-dataset/women-bottoms/white-lehenga-skirt.jpg,"{'specific_type': 'white lehenga skirt', 'category': 'lehenga', 'color_primary': 'off_white', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['wedding', 'festival', 'formal', 'festive'], 'weather': ['summer', 'all_season'], 'formality': 'formal', 'embellishments': ['embroidery'], 'gender': 'female', 'fit': 'flowy'}"
item_0018,pink-palazzo.jpg,fitcheck-dataset/women-bottoms/pink-palazzo.jpg,"{'specific_type': 'pink palazzo pants with gold embroidery', 'category': 'palazzo', 'color_primary': 'light pink', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear', 'party'], 'weather': ['summer'], 'formality': 'casual', 'embellishments': ['embroidery', 'zari_work'], 'gender': 'female', 'fit': 'loose'}"
item_0019,light-blue-churidar.jpg,fitcheck-dataset/women-bottoms/light-blue-churidar.jpg,"{'specific_type': 'light blue churidar pants', 'category': 'leggings_salwar', 'color_primary': 'light blue', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['summer'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'female', 'fit': 'fitted'}"
item_0020,black-salwar.jpg,fitcheck-dataset/women-bottoms/black-salwar.jpg,"{'specific_type': 'black salwar', 'category': 'leggings_salwar', 'color_primary': 'black', 'color_secondary': [], 'pattern': 'solid', 'material': 'polyester', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'female', 'fit': 'loose'}"
item_0021,navy-blue-sharara.jpg,fitcheck-dataset/women-bottoms/navy-blue-sharara.jpg,"{'specific_type': 'navy blue palazzo pants with gold embroidery', 'category': 'palazzo', 'color_primary': 'navy blue', 'color_secondary': ['gold'], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'fusion', 'occasions': ['casual', 'party', 'daily_wear'], 'weather': ['summer', 'all_season'], 'formality': 'casual', 'embellishments': ['embroidery', 'zari_work'], 'gender': 'female', 'fit': 'flowy'}"
item_0022,black-pajama.jpg,fitcheck-dataset/men-bottoms/black-pajama.jpg,"{'specific_type': 'black drawstring pants', 'category': 'pants', 'color_primary': 'black', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'straight'}"
item_0023,navy-blue-churidar.jpg,fitcheck-dataset/men-bottoms/navy-blue-churidar.jpg,"{'specific_type': 'churidar pants', 'category': 'leggings_salwar', 'color_primary': 'navy_blue', 'color_secondary': [], 'pattern': 'solid', 'material': 'polyester', 'style': 'contemporary', 'occasions': ['casual', 'office', 'daily_wear'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'fitted'}"
item_0024,white-pajama.jpg,fitcheck-dataset/men-bottoms/white-pajama.jpg,"{'specific_type': 'white pajama pants', 'category': 'pants', 'color_primary': 'white', 'color_secondary': [], 'pattern': 'solid', 'material': 'cotton', 'style': 'casual', 'occasions': ['casual', 'daily_wear'], 'weather': ['summer', 'all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'straight'}"
item_0025,pink-peplum-kurti.jpg,fitcheck-dataset/women-tops/pink-peplum-kurti.jpg,"{'specific_type': 'embroidered women kurta', 'category': 'women_kurta', 'color_primary': 'soft pink', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['wedding', 'festival', 'formal', 'festive'], 'weather': ['all_season'], 'formality': 'festive', 'embellishments': ['embroidery', 'zari_work'], 'gender': 'female', 'fit': 'flowy'}"
item_0026,purple-anarkali.jpg,fitcheck-dataset/women-tops/purple-anarkali.jpg,"{'specific_type': 'women_anarkali_kurta', 'category': 'women_anarkali_kurta', 'color_primary': 'deep purple', 'color_secondary': ['gold'], 'pattern': 'embroidery', 'material': 'chiffon', 'style': 'traditional', 'occasions': ['wedding', 'festival', 'formal', 'festive'], 'weather': ['all_season'], 'formality': 'formal', 'embellishments': ['embroidery', 'zari_work'], 'gender': 'female', 'fit': 'flowy'}"
item_0027,maroon-embroidered-kurt.jpg,fitcheck-dataset/women-tops/maroon-embroidered-kurt.jpg,"{'specific_type': 'embroidered women kurta', 'category': 'women_kurta', 'color_primary': 'deep maroon', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['wedding', 'festival', 'formal', 'festive'], 'weather': ['all_season'], 'formality': 'formal', 'embellishments': ['embroidery', 'thread_work'], 'gender': 'female', 'fit': 'flowy'}"
item_0028,red-anarkali.jpg,fitcheck-dataset/women-tops/red-anarkali.jpg,"{'specific_type': 'women_anarkali_kurta', 'category': 'women_anarkali_kurta', 'color_primary': 'deep maroon', 'color_secondary': ['gold'], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['wedding', 'festival', 'formal', 'festive'], 'weather': ['all_season'], 'formality': 'formal', 'embellishments': ['embroidery', 'zari_work'], 'gender': 'female', 'fit': 'flowy'}"
item_0029,light-blue.jpg,fitcheck-dataset/women-jeans/light-blue.jpg,"{'specific_type': 'denim jeans', 'category': 'jeans', 'color_primary': 'light blue', 'color_secondary': [], 'pattern': 'plain', 'material': 'denim', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'female', 'fit': 'straight'}"
item_0030,dark-blue.jpg,fitcheck-dataset/women-jeans/dark-blue.jpg,"{'specific_type': 'denim jeans', 'category': 'jeans', 'color_primary': 'dark blue', 'color_secondary': [], 'pattern': 'solid', 'material': 'denim', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'female', 'fit': 'straight'}"
item_0031,black.jpg,fitcheck-dataset/women-jeans/black.jpg,"{'specific_type': 'denim jeans', 'category': 'jeans', 'color_primary': 'black', 'color_secondary': [], 'pattern': 'solid', 'material': 'denim', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'female', 'fit': 'straight'}"
item_0032,light-blue.jpg,fitcheck-dataset/men-jeans/light-blue.jpg,"{'specific_type': 'denim jeans', 'category': 'jeans', 'color_primary': 'light blue', 'color_secondary': [], 'pattern': 'plain', 'material': 'denim', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'straight'}"
item_0033,dark-blue.jpg,fitcheck-dataset/men-jeans/dark-blue.jpg,"{'specific_type': 'denim jeans', 'category': 'jeans', 'color_primary': 'dark blue', 'color_secondary': [], 'pattern': 'solid', 'material': 'denim', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': [], 'gender': 'male', 'fit': 'straight'}"
item_0034,black.jpg,fitcheck-dataset/men-jeans/black.jpg,"{'specific_type': 'denim jeans', 'category': 'jeans', 'color_primary': 'black', 'color_secondary': [], 'pattern': 'solid', 'material': 'denim', 'style': 'contemporary', 'occasions': ['casual', 'daily_wear'], 'weather': ['all_season'], 'formality': 'casual', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'straight'}"
item_0035,white-kurta.jpg,fitcheck-dataset/men-tops/white-kurta.jpg,"{'specific_type': 'white embroidered men kurta', 'category': 'men_kurta', 'color_primary': 'white', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['wedding', 'festival', 'formal', 'daily_wear'], 'weather': ['all_season'], 'formality': 'formal', 'embellishments': ['embroidery', 'thread_work'], 'gender': 'male', 'fit': 'loose'}"
item_0036,olive-green-kurta.jpg,fitcheck-dataset/men-tops/olive-green-kurta.jpg,"{'specific_type': 'olive green embroidered men kurta', 'category': 'men_kurta', 'color_primary': 'olive green', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['daily_wear', 'casual', 'semi_formal'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['embroidery', 'thread_work'], 'gender': 'male', 'fit': 'regular'}"
item_0037,grey-nehru-jacket.jpg,fitcheck-dataset/men-tops/grey-nehru-jacket.jpg,"{'specific_type': 'grey nehru jacket', 'category': 'nehru_jacket', 'color_primary': 'grey', 'color_secondary': [], 'pattern': 'plain', 'material': 'wool', 'style': 'contemporary', 'occasions': ['office', 'formal', 'semi_formal'], 'weather': ['all_season'], 'formality': 'formal', 'embellishments': ['plain'], 'gender': 'male', 'fit': 'structured'}"
item_0038,navy-blue-kurta.jpg,fitcheck-dataset/men-tops/navy-blue-kurta.jpg,"{'specific_type': 'navy blue embroidered men kurta', 'category': 'men_kurta', 'color_primary': 'navy blue', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['daily_wear', 'casual', 'semi_formal'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['embroidery', 'thread_work'], 'gender': 'male', 'fit': 'regular'}"
item_0039,black-sherwani.jpg,fitcheck-dataset/men-tops/black-sherwani.jpg,"{'specific_type': 'black sherwani with gold embroidery', 'category': 'sherwani', 'color_primary': 'black', 'color_secondary': ['gold'], 'pattern': 'embroidery', 'material': 'silk', 'style': 'traditional', 'occasions': ['wedding', 'festival', 'formal', 'party'], 'weather': ['all_season'], 'formality': 'formal', 'embellishments': ['embroidery', 'zari_work'], 'gender': 'male', 'fit': 'structured'}"
item_0040,maroon-kurta.jpg,fitcheck-dataset/men-tops/maroon-kurta.jpg,"{'specific_type': 'maroon embroidered men kurta', 'category': 'men_kurta', 'color_primary': 'deep maroon', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['daily_wear', 'casual', 'semi_formal'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['embroidery', 'thread_work'], 'gender': 'male', 'fit': 'regular'}"
item_0041,mustard-kurta.jpg,fitcheck-dataset/men-tops/mustard-kurta.jpg,"{'specific_type': 'mustard kurta', 'category': 'men_kurta', 'color_primary': 'mustard', 'color_secondary': [], 'pattern': 'embroidery', 'material': 'cotton', 'style': 'traditional', 'occasions': ['daily_wear', 'casual', 'semi_formal'], 'weather': ['all_season'], 'formality': 'semi_formal', 'embellishments': ['embroidery', 'thread_work'], 'gender': 'male', 'fit': 'regular'}"
